,avg_hit_angle,avg_hit_speed,fbld,avg_hr_distance,ev95percent,brl_pa,ba,est_ba,slg,est_slg,woba,est_woba,Age,HR,OBP,OPS,HR_per_PA,RBI_per_PA,SO_per_PA,SH_per_PA,SF_per_PA,IBB_per_PA,CHR_per_PA,AS__2,AS__3,Tm__ATL,Tm__BAL,Tm__BOS,Tm__CHC,Tm__CHW,Tm__CIN,Tm__CLE,Tm__COL,Tm__DET,Tm__HOU,Tm__KCR,Tm__LAA,Tm__LAD,Tm__MIA,Tm__MIL,Tm__MIN,Tm__NYM,Tm__NYY,Tm__OAK,Tm__PHI,Tm__PIT,Tm__SDP,Tm__SEA,Tm__SFG,Tm__STL,Tm__TBR,Tm__TEX,Tm__TOR,Tm__TOT,Tm__WSN
198,16.6,92.2,96.8,406.0,48.5,7.5,0.236,0.22,0.462,0.449,0.334,0.329,23.0,25,0.319,0.7809999999999999,0.05797101449275361,0.13333333333333333,0.3595959595959596,0.0,0.006060606060606061,0.00202020202020202,0.050505050505050504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,5.9,86.4,91.9,352.0,30.9,1.0,0.264,0.247,0.322,0.344,0.318,0.329,30.0,1,0.377,0.6990000000000001,0.01644736842105263,0.08396946564885496,0.183206106870229,0.0,0.01272264631043257,0.002544529262086514,0.002544529262086514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,6.0,90.1,92.9,390.0,35.7,3.8,0.302,0.284,0.42,0.4370000000000001,0.35200000000000004,0.359,28.0,6,0.382,0.8009999999999999,0.0041841004184100415,0.06358381502890173,0.14739884393063585,0.0,0.002890173410404624,0.0,0.017341040462427744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,10.5,86.9,92.4,392.0,31.7,3.4,0.269,0.228,0.421,0.377,0.304,0.273,24.0,10,0.295,0.716,0.045840407470288634,0.0903954802259887,0.2570621468926554,0.005649717514124294,0.00847457627118644,0.005649717514124294,0.02824858757062147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,16.7,89.9,94.6,409.0,41.9,8.4,0.257,0.258,0.505,0.488,0.342,0.34600000000000003,24.0,21,0.308,0.813,0.04127579737335835,0.13544668587896252,0.21613832853025935,0.0,0.01729106628242075,0.0,0.06051873198847262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,16.7,90.3,94.9,422.0,44.5,8.2,0.272,0.267,0.5670000000000001,0.534,0.38,0.37,23.0,27,0.341,0.909,0.04324324324324325,0.17349397590361446,0.3132530120481928,0.004819277108433735,0.0024096385542168677,0.004819277108433735,0.06506024096385542,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,15.4,87.6,91.7,415.0,36.8,6.2,0.221,0.225,0.358,0.414,0.273,0.3,26.0,12,0.272,0.629,0.03324808184143223,0.128686327077748,0.29222520107238603,0.002680965147453083,0.00804289544235925,0.0,0.032171581769437,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,13.7,86.2,88.6,397.0,28.4,3.1,0.28,0.256,0.443,0.381,0.363,0.336,26.0,11,0.386,0.828,0.01973684210526316,0.09511568123393316,0.2467866323907455,0.0,0.0,0.0,0.028277634961439587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,15.2,90.1,92.8,393.0,38.1,6.9,0.22,0.231,0.414,0.436,0.312,0.327,23.0,12,0.31,0.725,0.06136363636363636,0.1206896551724138,0.2557471264367816,0.0,0.008620689655172414,0.005747126436781609,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,14.1,85.7,92.5,404.0,30.1,5.0,0.26,0.237,0.459,0.419,0.35100000000000003,0.332,30.0,13,0.35700000000000004,0.816,0.054862842892768084,0.11695906432748537,0.23684210526315788,0.008771929824561403,0.005847953216374269,0.005847953216374269,0.038011695906432746,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,10.8,88.5,93.4,402.0,40.1,5.3,0.21,0.22,0.377,0.399,0.301,0.315,29.0,11,0.307,0.684,0.02457002457002457,0.0851063829787234,0.3271276595744681,0.0026595744680851063,0.0,0.0,0.02925531914893617,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,18.7,91.5,94.6,392.0,42.2,6.5,0.217,0.227,0.391,0.4370000000000001,0.309,0.33,29.0,14,0.314,0.705,0.059654631083202514,0.09970674486803519,0.3284457478005865,0.0,0.0,0.002932551319648094,0.04105571847507331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,8.6,81.2,87.4,382.0,12.9,0.4,0.304,0.268,0.409,0.35600000000000004,0.328,0.297,26.0,11,0.35,0.759,0.015151515151515154,0.07938718662952646,0.1309192200557103,0.004178272980501393,0.005571030640668524,0.004178272980501393,0.01532033426183844,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2,79.3,85.8,380.0,11.0,0.1,0.308,0.276,0.375,0.332,0.312,0.287,29.0,2,0.341,0.716,0.006802721088435374,0.04748201438848921,0.13381294964028778,0.0028776978417266188,0.0057553956834532375,0.0,0.0028776978417266188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13.6,88.3,92.7,401.0,35.6,5.7,0.273,0.29100000000000004,0.505,0.515,0.353,0.3720000000000001,23.0,33,0.337,0.8420000000000001,0.05100671140939597,0.12309820193637622,0.12863070539419086,0.006915629322268326,0.004149377593360996,0.008298755186721992,0.04564315352697095,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8.7,88.2,90.9,393.0,35.0,3.2,0.285,0.302,0.423,0.439,0.319,0.341,32.0,17,0.324,0.746,0.02158273381294964,0.12762762762762764,0.1111111111111111,0.003003003003003003,0.009009009009009009,0.0015015015015015015,0.025525525525525526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.1,88.4,92.9,396.0,37.9,3.5,0.264,0.279,0.459,0.444,0.339,0.348,24.0,24,0.344,0.8029999999999999,0.05211726384364821,0.14325842696629212,0.11095505617977527,0.0,0.007022471910112359,0.012640449438202247,0.033707865168539325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.5,86.4,91.8,403.0,31.1,3.3,0.297,0.265,0.471,0.412,0.344,0.315,28.0,20,0.337,0.8079999999999999,0.014018691588785048,0.12772133526850507,0.14658925979680695,0.001451378809869376,0.005805515239477504,0.0,0.02902757619738752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,7.6,85.9,90.9,395.0,28.7,2.0,0.278,0.269,0.421,0.388,0.32299999999999995,0.315,27.0,14,0.331,0.752,0.01833333333333333,0.10664605873261206,0.1035548686244204,0.0,0.012364760432766615,0.0,0.021638330757341576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.8,88.8,92.5,390.0,41.2,1.5,0.31,0.31,0.409,0.412,0.342,0.349,28.0,8,0.374,0.7829999999999999,0.02581755593803786,0.093841642228739,0.13196480938416422,0.004398826979472141,0.007331378299120235,0.001466275659824047,0.011730205278592375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13.4,90.9,96.5,406.0,47.3,8.0,0.259,0.287,0.471,0.526,0.328,0.371,24.0,33,0.31,0.782,0.05218617771509168,0.13768115942028986,0.16666666666666666,0.0,0.013043478260869565,0.004347826086956522,0.04782608695652174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14.8,88.0,91.9,391.0,34.7,4.0,0.318,0.302,0.583,0.487,0.397,0.363,24.0,29,0.374,0.957,0.05587392550143266,0.12868217054263567,0.10697674418604651,0.0,0.007751937984496124,0.007751937984496124,0.04496124031007752,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12.7,86.7,92.7,394.0,32.2,4.0,0.261,0.249,0.424,0.417,0.313,0.315,31.0,20,0.313,0.737,0.03125,0.12703101920236337,0.16100443131462333,0.0,0.01772525849335303,0.004431314623338257,0.029542097488921712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,12.8,86.9,91.7,411.0,35.8,6.2,0.331,0.29100000000000004,0.601,0.523,0.414,0.377,30.0,37,0.399,1.0,0.04166666666666666,0.14344827586206896,0.18620689655172415,0.004137931034482759,0.004137931034482759,0.012413793103448275,0.05103448275862069,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9.1,85.5,91.4,393.0,27.6,5.1,0.34600000000000003,0.303,0.547,0.494,0.405,0.376,27.0,24,0.41,0.957,0.02170283806343906,0.12235649546827794,0.1268882175226586,0.0015105740181268882,0.006042296072507553,0.004531722054380665,0.03625377643504532,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7.4,90.3,94.0,398.0,43.6,4.9,0.28,0.298,0.453,0.499,0.334,0.366,34.0,23,0.338,0.7909999999999999,0.02873563218390805,0.14969135802469136,0.13117283950617284,0.0,0.004629629629629629,0.012345679012345678,0.035493827160493825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,12.7,83.1,88.6,385.0,20.8,1.7,0.25,0.257,0.35700000000000004,0.36,0.269,0.28,30.0,6,0.272,0.629,0.007532956685499058,0.08585055643879173,0.16216216216216217,0.011128775834658187,0.006359300476947536,0.001589825119236884,0.009538950715421303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,17.3,88.8,93.0,409.0,37.5,6.3,0.309,0.28,0.586,0.529,0.395,0.371,26.0,37,0.373,0.959,0.056463595839524525,0.19117647058823528,0.15588235294117647,0.0014705882352941176,0.008823529411764706,0.013235294117647059,0.054411764705882354,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15.8,87.0,92.1,396.0,29.4,4.1,0.28800000000000003,0.289,0.46,0.47,0.332,0.341,28.0,19,0.324,0.784,0.016973125884016973,0.12380952380952381,0.13968253968253969,0.0015873015873015873,0.011111111111111112,0.0,0.03015873015873016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11.3,90.5,95.4,408.0,45.0,7.1,0.304,0.292,0.552,0.526,0.377,0.371,30.0,33,0.354,0.906,0.039783001808318265,0.1511111111111111,0.17629629629629628,0.0,0.005925925925925926,0.008888888888888889,0.04888888888888889,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,13.4,88.7,93.3,408.0,38.6,4.2,0.241,0.261,0.386,0.45,0.28600000000000003,0.32299999999999995,37.0,23,0.28600000000000003,0.672,0.03815261044176707,0.15880503144654087,0.14622641509433962,0.0,0.006289308176100629,0.007861635220125786,0.036163522012578615,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14.0,85.1,89.9,387.0,23.3,1.8,0.255,0.257,0.382,0.383,0.298,0.305,27.0,12,0.309,0.69,0.01981707317073171,0.09200603318250378,0.167420814479638,0.0030165912518853697,0.006033182503770739,0.0030165912518853697,0.01809954751131222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,3.8,89.7,94.1,403.0,39.0,5.2,0.318,0.298,0.498,0.467,0.376,0.364,27.0,25,0.385,0.882,0.026587887740029542,0.14008941877794337,0.15499254843517138,0.0,0.0029806259314456036,0.004470938897168405,0.037257824143070044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,12.8,85.5,90.0,402.0,28.4,2.7,0.256,0.267,0.404,0.4,0.302,0.313,28.0,16,0.3,0.7040000000000001,0.027675276752767528,0.06645569620253164,0.15031645569620253,0.004746835443037975,0.004746835443037975,0.0,0.02531645569620253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,11.6,86.5,91.4,391.0,30.2,4.9,0.285,0.269,0.466,0.445,0.334,0.324,31.0,26,0.322,0.787,0.024469820554649267,0.11496062992125984,0.17795275590551182,0.0015748031496062992,0.004724409448818898,0.0015748031496062992,0.04094488188976378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12.9,87.7,92.6,402.0,36.1,4.9,0.293,0.272,0.503,0.444,0.355,0.336,25.0,32,0.338,0.841,0.041916167664670656,0.15555555555555556,0.21037037037037037,0.0,0.01037037037037037,0.0,0.047407407407407405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10.1,89.1,92.2,399.0,35.1,2.6,0.3,0.313,0.44,0.443,0.34700000000000003,0.358,31.0,15,0.363,0.8029999999999999,0.016129032258064516,0.07596899224806201,0.15503875968992248,0.0,0.0031007751937984496,0.0015503875968992248,0.023255813953488372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,15.3,88.1,94.4,408.0,38.7,6.5,0.273,0.279,0.507,0.517,0.38,0.394,27.0,32,0.392,0.899,0.03759398496240601,0.1577424023154848,0.13024602026049203,0.0,0.005788712011577424,0.015918958031837915,0.04630969609261939,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8.6,88.3,91.5,391.0,34.4,2.4,0.275,0.269,0.384,0.39,0.321,0.327,33.0,8,0.354,0.738,0.019858156028368795,0.11343283582089553,0.16417910447761194,0.0,0.004477611940298508,0.011940298507462687,0.011940298507462687,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11.4,88.9,93.6,391.0,36.2,4.7,0.23,0.252,0.409,0.409,0.292,0.314,24.0,24,0.281,0.69,0.04731182795698925,0.12199036918138041,0.15248796147672553,0.0,0.008025682182985553,0.004815409309791332,0.038523274478330656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,14.0,87.6,92.6,398.0,32.8,6.2,0.32,0.304,0.578,0.569,0.428,0.4270000000000001,33.0,36,0.454,1.032,0.019261637239165328,0.14144271570014144,0.1173974540311174,0.0,0.008486562942008486,0.028288543140028287,0.05091937765205092,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,9.2,85.4,90.2,387.0,30.8,2.6,0.264,0.278,0.428,0.416,0.336,0.344,33.0,21,0.35,0.778,0.019704433497536943,0.09237536656891496,0.17888563049853373,0.007331378299120235,0.004398826979472141,0.002932551319648094,0.030791788856304986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,12.7,88.4,93.5,395.0,38.6,5.4,0.259,0.266,0.455,0.472,0.35,0.364,31.0,23,0.363,0.818,0.035346097201767304,0.1184407796101949,0.1409295352323838,0.0,0.0029985007496251873,0.008995502248875561,0.034482758620689655,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,16.5,87.5,94.4,395.0,34.4,5.7,0.271,0.252,0.498,0.484,0.362,0.354,30.0,34,0.359,0.856,0.03322784810126582,0.13191489361702127,0.2,0.0,0.0028368794326241137,0.00851063829787234,0.04822695035460993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,14.1,89.1,93.3,397.0,41.8,7.7,0.272,0.29,0.49,0.546,0.341,0.379,25.0,26,0.32,0.8109999999999999,0.03392330383480826,0.1518796992481203,0.21353383458646616,0.0,0.007518796992481203,0.0,0.039097744360902256,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20.2,87.8,92.1,396.0,33.7,6.3,0.249,0.263,0.45,0.487,0.327,0.353,29.0,27,0.32299999999999995,0.773,0.03492063492063492,0.13538461538461538,0.16923076923076924,0.0,0.009230769230769232,0.009230769230769232,0.04153846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,10.3,89.8,94.4,393.0,43.1,2.8,0.299,0.287,0.486,0.442,0.345,0.333,33.0,18,0.332,0.8170000000000001,0.022687609075043632,0.13297872340425532,0.1099290780141844,0.0,0.010638297872340425,0.0017730496453900709,0.031914893617021274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10.1,90.7,96.4,413.0,45.2,6.5,0.312,0.287,0.5479999999999999,0.519,0.388,0.3720000000000001,26.0,37,0.376,0.924,0.03662420382165605,0.18262150220913106,0.21207658321060383,0.0,0.0029455081001472753,0.005891016200294551,0.054491899852724596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4.7,90.4,94.7,397.0,46.1,4.7,0.282,0.29,0.439,0.46,0.348,0.364,25.0,18,0.369,0.807,0.055299539170506916,0.11654676258992806,0.1971223021582734,0.0,0.008633093525179856,0.0057553956834532375,0.025899280575539568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,17.4,84.4,88.5,377.0,20.8,3.0,0.287,0.263,0.478,0.388,0.335,0.298,27.0,25,0.318,0.7959999999999999,0.04745166959578207,0.15263157894736842,0.12280701754385964,0.0,0.012280701754385965,0.0017543859649122807,0.043859649122807015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,14.2,87.1,91.4,398.0,33.2,4.0,0.271,0.27,0.424,0.441,0.332,0.344,22.0,20,0.35200000000000004,0.7759999999999999,0.024205748865355526,0.13677811550151975,0.1702127659574468,0.001519756838905775,0.0121580547112462,0.010638297872340425,0.030395136778115502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,18.6,88.8,91.4,392.0,37.1,4.3,0.277,0.29,0.448,0.487,0.34700000000000003,0.3720000000000001,33.0,14,0.36,0.8079999999999999,0.033823529411764704,0.10697674418604651,0.15503875968992248,0.0,0.004651162790697674,0.0031007751937984496,0.021705426356589147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,11.3,84.5,89.8,390.0,23.8,2.1,0.28800000000000003,0.261,0.421,0.384,0.329,0.315,26.0,10,0.34700000000000003,0.768,0.010204081632653059,0.0924956369982548,0.09424083769633508,0.005235602094240838,0.013961605584642234,0.006980802792321117,0.017452006980802792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,16.2,87.4,91.8,387.0,33.8,3.5,0.284,0.285,0.475,0.455,0.35100000000000003,0.35200000000000004,23.0,19,0.35200000000000004,0.8270000000000001,0.04397163120567376,0.1134185303514377,0.15495207667731628,0.001597444089456869,0.011182108626198083,0.003194888178913738,0.03035143769968051,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,18.3,87.3,92.3,397.0,33.5,6.7,0.272,0.265,0.521,0.4920000000000001,0.345,0.341,28.0,38,0.314,0.835,0.044094488188976384,0.14214046822742474,0.15719063545150502,0.0,0.010033444816053512,0.011705685618729096,0.06354515050167224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,19.3,86.2,91.4,383.0,30.1,3.8,0.236,0.258,0.412,0.438,0.313,0.336,35.0,22,0.313,0.725,0.02621722846441948,0.08482871125611746,0.1402936378466558,0.0,0.0,0.0032626427406199023,0.03588907014681892,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,17.3,89.6,92.8,389.0,41.6,3.7,0.322,0.301,0.5429999999999999,0.498,0.385,0.3670000000000001,32.0,23,0.384,0.928,0.034188034188034185,0.15682967959527824,0.12984822934232715,0.0,0.00505902192242833,0.023608768971332208,0.0387858347386172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,8.2,87.3,90.8,401.0,30.2,0.9,0.273,0.26,0.403,0.349,0.322,0.305,24.0,10,0.343,0.746,0.03965517241379311,0.09763779527559055,0.1826771653543307,0.0,0.0031496062992125984,0.009448818897637795,0.015748031496062992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,14.2,88.4,93.4,393.0,38.7,5.4,0.279,0.29100000000000004,0.486,0.493,0.36,0.371,30.0,28,0.363,0.8490000000000001,0.029325513196480937,0.13538461538461538,0.17846153846153845,0.0,0.004615384615384616,0.007692307692307693,0.043076923076923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,8.3,78.6,84.0,376.0,11.2,0.3,0.247,0.237,0.335,0.289,0.278,0.261,26.0,4,0.299,0.634,0.007194244604316547,0.06003159557661927,0.21011058451816747,0.007898894154818325,0.00315955766192733,0.0,0.00631911532385466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,15.2,88.4,94.2,395.0,36.4,4.1,0.204,0.234,0.397,0.41,0.272,0.29600000000000004,23.0,30,0.252,0.649,0.03364485981308411,0.1152073732718894,0.2488479262672811,0.0,0.006144393241167435,0.007680491551459293,0.04608294930875576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,12.7,86.6,93.2,397.0,31.7,5.6,0.29,0.268,0.507,0.482,0.349,0.335,25.0,27,0.328,0.836,0.040540540540540536,0.13242784380305603,0.1799660441426146,0.006791171477079796,0.013582342954159592,0.001697792869269949,0.04584040747028863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5.6,90.2,94.8,395.0,45.8,3.4,0.305,0.307,0.417,0.476,0.349,0.375,34.0,7,0.384,0.8009999999999999,0.011049723756906077,0.11892797319932999,0.1390284757118928,0.0,0.005025125628140704,0.005025125628140704,0.011725293132328308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,6.6,87.4,90.7,390.0,34.2,2.5,0.3,0.28300000000000003,0.4270000000000001,0.416,0.334,0.327,27.0,11,0.349,0.7759999999999999,0.015822784810126583,0.07950530035335689,0.14664310954063603,0.0,0.0017667844522968198,0.00530035335689046,0.019434628975265017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,12.1,88.2,92.0,397.0,35.0,3.7,0.244,0.247,0.392,0.413,0.315,0.33,29.0,19,0.333,0.725,0.034420289855072464,0.10856269113149847,0.20489296636085627,0.0,0.009174311926605505,0.0061162079510703364,0.0290519877675841,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,9.4,89.3,96.0,402.0,42.6,6.5,0.28300000000000003,0.298,0.522,0.537,0.376,0.393,27.0,34,0.3670000000000001,0.889,0.035483870967741936,0.13513513513513514,0.17647058823529413,0.0,0.006359300476947536,0.001589825119236884,0.05405405405405406,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,13.8,87.2,91.1,400.0,31.2,5.2,0.282,0.263,0.49,0.452,0.341,0.324,28.0,27,0.325,0.815,0.024390243902439025,0.0985691573926868,0.24165341812400637,0.0,0.003179650238473768,0.009538950715421303,0.04292527821939587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,14.5,87.8,92.1,398.0,34.3,4.8,0.273,0.273,0.439,0.47,0.316,0.338,34.0,18,0.312,0.7509999999999999,0.039761431411530816,0.15101289134438306,0.13627992633517497,0.001841620626151013,0.016574585635359115,0.007366482504604052,0.03314917127071823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,11.1,91.9,99.8,418.0,45.4,11.0,0.281,0.276,0.631,0.586,0.411,0.401,27.0,59,0.376,1.007,0.053900709219858164,0.1907514450867052,0.23554913294797689,0.0,0.004335260115606936,0.01878612716763006,0.08526011560693642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,12.6,88.2,93.2,413.0,40.3,5.5,0.271,0.254,0.451,0.453,0.32,0.319,25.0,25,0.302,0.754,0.04580152671755725,0.12892561983471074,0.23471074380165288,0.0,0.003305785123966942,0.0,0.04132231404958678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,8.6,87.7,92.2,403.0,34.1,4.7,0.255,0.265,0.466,0.441,0.338,0.34,24.0,26,0.334,0.8,0.02058319039451115,0.14516129032258066,0.18870967741935485,0.0,0.0064516129032258064,0.0064516129032258064,0.041935483870967745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
